ORF	phi
YJR070C	2.73225572786976
YJR073C	2.0545404658403
YJR075W	2.32191245614827
YJR085C	3.97274294932733
YJR091C	0.60396176640844
YJR097W	0.108540446883011
YJR102C	0.442920418149789
YJR106W	0.17887747207553
YJR116W	0.410961456693468
YJR135C	0.163693197234741
YJR145C	22.9264032792137
YJR147W	0.662685859666322
YJR148W	4.14690488461222
YJR151C	0.154220735022613
YKL005C	0.432910451780158
YKL007W	1.95584330817225
YKL010C	0.309390435388378
YKL016C	3.04272431230653
YKL023W	0.595177091965051
YKL024C	2.31967227949893
YKL027W	0.502562411230295
YKL032C	1.0702072781837
YKL037W	0.11530097195285
YKL038W	0.333985637165024
YKL039W	1.47595391492103
YKL041W	1.13388385764745
YKL059C	0.407804368938686
YKL061W	0.615093072135927
YKL063C	1.99317445971701
YKL069W	0.75738432977738
YKL070W	0.376990339178273
YKL071W	0.338606385328741
YKL077W	2.2433269317335
YKL094W	1.4875738418839
YKL100C	1.39646478883173
YKL103C	2.47275026682053
YKL106W	0.541770571767237
YKL107W	0.0449111100644764
YKL120W	1.32992644225113
YKL127W	1.06243377820062
YKL128C	1.27980374894141
YKL137W	1.64752447415809
YKL141W	3.25966608871159
YKL143W	0.551278440609026
YKL148C	1.26521245403666
YKL152C	171.508878122572
YKL160W	2.3465224537867
YKL161C	0.202051887338792
YKL165C	0.629599389997398
YKL171W	0.24545281091656
YKL180W	20.3792711282743
YKL188C	0.119478446568146
YKL195W	2.59230779168118
YKL196C	2.79094884148012
YKL198C	0.461995692458283
YKL205W	0.423269448174341
YKL206C	0.619449656093847
YKL219W	0.662848847860906
YKR003W	1.00733733075047
YKR005C	0.0694665738459216
YKR009C	0.140481668818299
YKR019C	0.153835772300856
YKR031C	0.324721111214609
YKR036C	0.378183959784699
YKR048C	2.44740674907548
YKR049C	0.70828918547988
YKR059W	9.97917027376365
YKR061W	0.304309641792765
YKR077W	0.508186123666242
YKR080W	4.57763457556183
YKR089C	0.905803214114195
YLL002W	0.321577563341188
YLL004W	0.251307993761525
YLL006W	0.35721236400728
YLL008W	0.566027158662436
YLL022C	0.448219692867036
YLL032C	0.256682663053937
YLL042C	0.0988091642636238
YLL045C	25.0069327504059
YLL046C	0.0426755573668699
YLL048C	0.957690995749145
YLL049W	0.607275765547729
YLL062C	0.125622818151863
YLL063C	0.189168259072942
YLR008C	1.42326573651136
YLR012C	0.0131549104759553
YLR018C	0.770956567182424
YLR032W	0.211512155635006
YLR034C	1.13936514730495
YLR038C	2.74408389085896
YLR039C	0.327058428813728
YLR040C	0.290094337583892
YLR043C	12.6652253465715
YLR045C	0.609831483602981
YLR054C	0.0166172257681335
YLR060W	3.68581984018858
YLR068W	0.609050090418971
YLR069C	0.975943009115905
YLR073C	0.400460006821886
YLR077W	0.484830718261207
YLR081W	0.0735344848728364
YLR086W	0.430248118619144
YLR089C	2.4246377059409
YLR091W	0.346860733233101
YLR092W	0.134435425996373
YLR105C	0.435841940874252
YLR106C	0.422755577362451
YLR107W	0.448288305632437
YLR109W	23.7537002249267
YLR113W	2.43087904386144
YLR120C	0.827109455788305
YLR121C	0.384901487287833
YLR133W	0.456963914791228
YLR135W	0.21409386347566
YLR153C	2.86836037034898
YLR175W	6.52895624470718
YLR191W	0.286948291079336
YLR197W	8.20458317396804
YLR207W	0.346479148842427
YLR210W	0.30933352408277
YLR213C	0.121355520771502
YLR219W	0.500296570710652
YLR226W	0.354118686577103
YLR228C	0.376477421614511
YLR229C	3.64269449159886
YLR238W	0.323503784185236
YLR242C	0.327944745597301
YLR253W	0.573665160991699
YLR266C	0.444253457957789
YLR288C	0.206092837685113
YLR305C	0.411187128319362
YLR320W	0.117587347432124
YLR336C	0.238004695639007
YLR343W	0.629172405945082
YLR344W	12.717312888517
YLR346C	0.227195539495829
YLR354C	10.8884428918392
YLR364W	0.281748433925149
YLR384C	0.656576607787217
YLR399C	1.61732555388134
YLR408C	0.425737250350669
YLR412W	0.981540912022326
YLR421C	2.40609123086627
YLR426W	0.445237302060839
YLR427W	0.65370770280391
YLR429W	2.01586549588674
YLR440C	0.377846406949299
YLR441C	33.7126724100544
YLR445W	0.0164014394191273
YLR448W	12.9987486817713
YML003W	0.125624059129395
YML005W	0.200687171134671
YML024W	35.8851873293776
YML025C	0.845202999291226
YML032C	0.456928085369018
YML035C	0.979819436573249
YML037C	0.089597175952955
YML048W	3.07432732839407
YML049C	0.337174760515144
YML055W	1.55891318460454
YML057W	0.92305071533
YML063W	33.1252359079718
YML082W	0.31818228745793
YML083C	0.0452694121732803
YML091C	0.712111141829656
YML096W	0.328577097776815
YML098W	0.926479206865345
YML105C	1.39105265207894
YML115C	1.09496386067651
YML119W	0.541316407779053
YML126C	2.93372502124383
YML128C	1.31341225927153
YML131W	0.653834620768464
YMR012W	2.36362842365484
YMR020W	0.450250402825389
YMR028W	0.410614237380325
YMR029C	0.800677087266107
YMR035W	0.59918133748705
YMR042W	0.357229783704928
YMR048W	0.318784744684127
YMR049C	0.582075798183371
YMR055C	0.247434786607556
YMR058W	2.66456044536904
YMR059W	0.332332757419505
YMR061W	0.601283338844216
YMR063W	0.136561148100666
YMR076C	0.506877756993418
YMR080C	0.759920485230336
YMR081C	0.257271386908944
YMR090W	1.37073647390177
YMR091C	1.17340835643506
YMR092C	1.50583570333395
YMR094W	0.0980631497362635
YMR096W	0.578783483453177
YMR100W	0.413429698103868
YMR104C	0.260441723614725
YMR106C	0.1847920203145
YMR114C	0.358565398672844
YMR115W	0.427288292285557
YMR119W	0.665994965876245
YMR130W	0.792641078088023
YMR134W	0.606788547217335
YMR136W	0.562226018845284
YMR146C	4.09428459553462
YMR150C	0.986767845291458
YMR155W	0.362245680598781
YMR156C	0.227577337706436
YMR157C	0.678957005426053
YMR159C	0.125529540587004
YMR164C	0.367575520496306
YMR177W	0.36790097631211
YMR185W	0.177258450436495
YMR191W	0.606320293867382
YMR197C	0.851082331767993
YMR199W	1.12022035094538
YMR209C	0.577937798144655
YMR210W	0.785043652212978
YMR215W	2.5069910428422
YMR226C	3.62507425836117
YMR237W	0.961742341147473
YMR238W	0.925888322681891
YMR239C	0.2750923206872
YMR241W	2.95680335366078
YMR243C	2.33269445571865
YMR256C	2.41071653484105
YMR262W	0.473831649008761
YMR266W	0.868025350038948
YMR269W	0.678526079400568
YMR284W	0.352610530717387
YMR286W	1.79237116776698
YMR301C	0.502934736849671
YMR304W	0.510063075162401
YMR309C	1.67056828640154
YMR319C	1.6041425289244
YNL004W	1.09377681398024
YNL005C	1.29931877046652
YNL006W	0.710269924912877
YNL011C	0.437135362568597
YNL012W	0.121598606658665
YNL021W	0.343347002046863
YNL024C	0.2729337741879
YNL031C	23.8846675253566
YNL034W	0.0200702366682234
YNL035C	0.44055927026099
YNL042W	0.249107078334579
YNL048W	0.682777521033664
YNL050C	0.541860963610806
YNL058C	1.19127909180941
YNL064C	3.36064608435537
YNL071W	7.62371712079869
YNL081C	1.726623063256
YNL087W	0.788414027674569
YNL094W	0.624712044040923
YNL102W	0.440979209885059
YNL111C	1.11628308673513
YNL116W	0.338438279199605
YNL119W	0.287731688091316
YNL125C	0.565172848185376
YNL126W	0.30367537328086
YNL128W	0.0438510165822664
YNL129W	0.814860952214223
YNL136W	0.834612954490013
YNL138W	3.18932360705552
YNL147W	2.22156236141067
YNL161W	0.539053337620696
YNL164C	0.229778249268498
YNL175C	0.966209760706563
YNL177C	1.24450195075425
YNL207W	0.475944670745743
YNL208W	9.3604326511869
YNL213C	0.629102257144322
YNL214W	0.29634617033507
YNL219C	1.12036852681812
YNL239W	1.85489853305753
YNL243W	1.26199805111111
YNL244C	11.4206258266898
YNL250W	0.165706850203014
YNL253W	0.312964856525502
YNL261W	0.537033984408465
YNL273W	0.248314225383783
YNL274C	0.486036855359251
YNL275W	0.20360197876782
YNL277W	0.267646438083165
YNL287W	2.25223663162596
YNL290W	0.897180747452867
YNL293W	0.268433628185753
YNL294C	0.586412931570366
YNL310C	0.793746102315766
YNL312W	1.18570016602628
YNL327W	1.8524512734435
YNR002C	0.211795274899014
YNR011C	0.2373227524643
YNR012W	0.285471747506097
YNR019W	0.434991974090097
YNR022C	1.9945758727304
YNR023W	0.302799398821598
YNR024W	0.583552550559133
YNR026C	0.508031151737341
YNR037C	1.87027807616038
YNR044W	1.8528650427793
YNR046W	1.1895411267877
YNR051C	3.47241361198441
YNR052C	1.03684446951423
YNR069C	0.0847391510301066
YNR075W	0.179356339752293
YOL003C	0.536360726060691
YOL005C	2.05641916968501
YOL009C	0.317508151027236
YOL013C	0.543229619658143
YOL027C	1.59288173318707
YOL040C	38.6187729748181
YOL044W	0.233622476714502
YOL045W	0.347870793066842
YOL053W	0.45389396291529
YOL063C	0.282789602560594
YOL068C	1.65821206654107
YOL071W	0.973916122654695
YOL080C	0.280318873593844
YOL081W	0.331070105259583
YOL083W	0.293946564532693
YOL088C	0.778014429548788
YOL095C	0.186973869209464
YOL110W	0.270605868828136
YOL113W	0.340092074131021
YOL115W	0.56203181959299
YOL141W	0.0427544931482886
YOL144W	0.366573185774379
YOL145C	0.860659631191165
YOL164W	0.236129218508137
YOR001W	0.49554011708825
YOR009W	0.159908668670397
YOR014W	1.29985508076757
YOR019W	0.106310324802488
YOR020C	7.62311959127528
YOR021C	1.54523531999804
YOR023C	0.53203682896623
YOR034C	0.25270268444479
YOR037W	0.421298901325505
YOR056C	0.680351382610258
YOR059C	0.615663585204849
YOR060C	0.287591182732686
YOR075W	0.395412135128725
YOR080W	0.331067091720236
YOR090C	0.838899162774643
YOR093C	0.187734432884581
YOR096W	28.3335822132859
YOR097C	0.723269589887719
YOR098C	0.549940827597056
YOR114W	0.200998019606205
YOR141C	0.379166114435913
YOR144C	0.160827770319643
YOR149C	0.372772725382307
YOR150W	1.49589096458319
YOR151C	1.63907823170584
YOR157C	2.49826911394825
YOR158W	1.40441083962688
YOR159C	0.949852824676793
YOR175C	1.45814509203548
YOR177C	0.0537537049510775
YOR181W	0.681252942340886
YOR188W	0.37865651474444
YOR194C	1.45394417442416
YOR212W	1.81505726415843
YOR219C	0.502584376796469
YOR227W	0.792355104791376
YOR229W	0.451874424617602
YOR231W	0.502933146434379
YOR236W	0.736472228589665
YOR238W	0.398696570881627
YOR241W	0.790299326152181
YOR242C	0.0678001365349687
YOR243C	1.04669098890258
YOR257W	0.796389069201818
YOR271C	1.68722930899803
YOR276W	4.7970748795832
YOR293W	33.3247274677299
YOR295W	0.284063527113878
YOR310C	5.35439338433777
YOR315W	2.07141457862023
YOR326W	1.60130731211342
YOR335C	1.72429758995604
YOR339C	0.05785901291261
YOR350C	0.222918820639918
YOR355W	1.65763431898937
YOR357C	1.00939979826484
YOR358W	0.41619295486751
YOR360C	0.670427228107002
YOR368W	0.39076248262058
YOR371C	0.324998994029097
YOR382W	0.586450734028238
YOR384W	0.264644706214986
YPL008W	0.357862511992582
YPL010W	3.86123460511924
YPL011C	0.44405240029702
YPL012W	0.458563103641806
YPL022W	0.417773604763609
YPL027W	0.0191426615971049
YPL030W	0.355660985276023
YPL033C	0.0117400219378482
YPL036W	0.0630387551326353
YPL038W	0.562873589516531
YPL040C	0.235098771211517
YPL055C	0.594964889232486
YPL063W	2.3838073500736
YPL065W	0.639805750624859
YPL074W	0.30132099590409
YPL079W	26.2269195579083
YPL084W	0.587598612730237
YPL089C	0.515647169340654
YPL090C	25.9205960603188
YPL093W	1.33596194236359
YPL095C	2.35573337772229
YPL099C	0.600349109924324
YPL100W	0.442513899818865
YPL106C	6.61375238555847
YPL113C	0.206541741414919
YPL124W	0.220140124797027
YPL126W	0.569869098692019
YPL148C	0.25688782676306
YPL152W	0.306038756815768
YPL154C	11.2421274612805
YPL158C	0.626793557027035
YPL161C	0.25347219545092
YPL163C	3.44408435042929
YPL167C	0.117682545090719
YPL171C	0.0230170142893917
YPL181W	0.58047003602586
YPL184C	1.57856171499226
YPL186C	0.286487083799808
YPL196W	0.613941338338302
YPL199C	1.38490250142784
YPL206C	1.32207565680592
YPL208W	0.601094771745938
YPL211W	1.54337709486812
YPL214C	0.468707935863066
YPL216W	0.146670760902691
YPL217C	0.658672004083422
YPL218W	5.91690019441207
YPL221W	0.652620510429307
YPL231W	3.26127904591812
YPL233W	0.273849667261072
YPL237W	6.92290282995005
YPL247C	0.434351917236446
YPL249C	0.346531612010078
YPL256C	1.31613215101367
YPL257W	0.13319566293276
YPL269W	0.304933940307413
YPL273W	3.15165481267633
YPR008W	0.784733206178603
YPR009W	0.63120746984843
YPR011C	0.518453873852568
YPR016C	2.7190709953709
YPR021C	0.482778316857491
YPR022C	0.335273708012797
YPR024W	0.774690425367378
YPR026W	0.186280679202085
YPR032W	0.226478001731621
YPR037C	1.72193532292806
YPR043W	33.9488572512261
YPR047W	0.541682314130521
YPR052C	8.45313814113589
YPR055W	0.35642219297018
YPR062W	4.81732142556706
YPR073C	1.76602919740347
YPR075C	1.00536601458474
YPR080W	42.1180682968707
YPR095C	0.274761267608228
YPR098C	1.71552694658789
YPR101W	0.646906161792702
YPR111W	0.233641054767201
YPR113W	6.51695294778429
YPR117W	0.194243061173695
YPR133C	1.37423042734945
YPR138C	1.03302224876287
YPR139C	0.948584465267296
YPR157W	0.0694704249897296
YPR166C	1.90285179612923
YPR172W	0.873538093677706
YPR174C	0.582820086244948
YPR176C	0.664617406151768
YPR186C	0.24745764536867
YPR194C	0.429533655794757
YPR196W	0.123428468500621
